parent,distance,pcode,importance,biz_ext,recommend,type,photos,discount_num,gridcode,typecode,shopinfo,poiweight,citycode,adname,children,alias,tel,id,tag,event,entr_location,indoor_map,email,timestamp,website,address,adcode,pname,biz_type,cityname,postcode,match,business_area,indoor_data,childtype,exit_location,name,location,shopid,navi_poiid,groupbuy_num,longitude_gcj02,latitude_gcj02,longitude_wgs84,latitude_wgs84,typecode_single,大类,中类,小类
[],[],440000,[],"{'cost': [], 'rating': '4.5'}",0,购物服务;专卖店;自行车专卖店|汽车服务;汽车服务相关;汽车服务相关|汽车销售;汽车销售;汽车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4731ff0262f596ae5db40db63bb14adf'}]",0,3413324911,061208|010000|020000,0,[],020,番禺区,[],[],13802795548,B0FFJEU6F7,[],[],[],0,[],2022-05-25 07:02:54,[],云星珠坑村设站4巷1号,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],泉兴车行,"113.370617,22.953818",[],[],0,113.370617,22.953818,113.36512327485302,22.956406946101477,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '4.4'}",0,汽车销售;丰田特约销售;一汽丰田销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9b0916530fd2b2bc053bf7a72f5bedea'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8c65c8eac3cd590de8f8526a0b45b205'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/700d8f36ec106c958647e50816d087b2'}]",0,3413325902,021001,0,[],020,番禺区,[],[],020-84898785,B0G3AYA2JL,[],[],"113.37077,22.959033",0,[],2022-04-20 11:38:18,[],岭头路广州迎宾丰田,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广州迎宾一汽丰田特约店,"113.371104,22.959177",[],[],0,113.371104,22.959177,113.36560930491616,22.961763065640145,21001,汽车销售,丰田特约销售,一汽丰田销售
[],[],440000,[],"{'cost': [], 'rating': '3.8'}",0,汽车销售;丰田特约销售;雷克萨斯销售,[],0,3413325902,021003,0,[],020,番禺区,[],[],[],B0FFI8BX1C,[],[],[],0,[],2022-05-29 20:30:02,[],大北路与岭头路交叉口东北100米,440113,广东省,[],广州市,[],0,东环,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],雷克萨斯广州永佳,"113.371006,22.959909",[],[],0,113.371006,22.959909,113.36551137622436,22.962494870498663,21003,汽车销售,丰田特约销售,雷克萨斯销售
[],[],440000,[],"{'cost': [], 'rating': '4.3'}",0,汽车服务;二手车交易;二手车交易|购物服务;专卖店;专营店|汽车销售;汽车销售;汽车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0e03033cd506e3a1b405cf5357d16b87'}]",0,3413324912,011000|061200|020000,0,[],020,番禺区,[],[],18613063218;13112297088,B0FFITQWW9,[],[],[],0,[],2022-06-01 18:18:22,[],东环街市新路西侧一号健乐餐饮阁旁边,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],弘利车行,"113.370887,22.954664",[],[],0,113.370887,22.954664,113.36539288070256,22.957252256858432,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': []}",0,汽车销售;汽车销售;汽车销售,[],0,3413325902,020000,0,[],020,番禺区,[],[],[],B0FFM4PCBO,[],[],[],0,[],2022-04-20 22:54:12,[],岭头路广州迎宾丰田,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],TOYOTA,"113.371023,22.959136",[],[],0,113.371023,22.959136,113.36552840779852,22.96172218080984,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '3.7'}",0,汽车销售;汽车销售;汽车销售,[],0,3413325901,020000,0,[],020,番禺区,[],[],[],B0H0CX0HOS,[],[],[],0,[],2022-05-28 00:37:19,[],大北路与岭头路交叉处北160米,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],锦龙的汽车城,"113.369752,22.959744",[],[],0,113.369752,22.959744,113.364258967086,22.96233147921074,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '3.9'}",0,汽车销售;汽车销售;汽车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/5df433db09ed1ae30bd441da0bcf5311'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ff5ada1e2d6ecc75551b044708e94908'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f8bb637389869254dcd41ec8e0e00b99'}]",0,3413325902,020000,0,[],020,番禺区,[],[],020-39283100,B0G17SVQ32,[],[],"113.370849,22.960826",0,[],2022-05-31 10:59:32,[],大北路552号,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],奥迪(锦龙名车城店),"113.371109,22.960817",[],[],0,113.371109,22.960817,113.36561418712284,22.963402357594944,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '3.6'}",0,汽车销售;汽车销售;汽车销售,[],0,3413324922,020000,0,[],020,番禺区,[],[],13113300657,B0HD7UOEWS,[],[],[],0,[],2022-05-27 10:21:44,[],市新路33号1层101,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],VR的汽车小镇,"113.371506,22.956426",[],[],0,113.371506,22.956426,113.3660109988338,22.959012760655096,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '4.1'}",0,汽车销售;汽车销售;汽车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1b557714d1f4b48e5afcb07e6e8b4330'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/3f3e4f9ce5ab81dd4cf9a7b2437daddf'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7c6061cd23de7d1bef827cdd911cccd9'}]",0,3413325902,020000,1,[],020,番禺区,[],[],020-66217598,B0HU6937KZ,[],[],"113.371298,22.961198",0,[],2022-05-30 05:36:19,[],大北路552号,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],阿尔法罗密欧4S旗舰中心(广东骏佳店),"113.371285,22.960821",[],[],0,113.371285,22.960821,113.36578997019436,22.963406144495544,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '4.2'}",0,汽车销售;汽车销售;汽车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b27be4b1e564bd85512e4c7dc5a9b584'}]",0,3413324912,020000,0,[],020,番禺区,[],[],13710824462;13928711033,B0FFKHDX7J,[],[],[],0,[],2022-06-02 01:37:32,[],市新路36号之5-6号铺,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],鼎盛车行,"113.371900,22.956014",[],[],0,113.3719,22.956014,113.36640454896391,22.95860046980512,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '3.8'}",0,汽车销售;汽车销售;汽车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/97713818c3cbde6a2976d28f2cbffdf7'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/3b30fffc8026394e1bd5d62382e142b2'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/170361f9ed90251df37635948665736a'}]",0,3413325901,020000,0,[],020,番禺区,[],[],[],B0FFL1OXON,[],[],"113.370267,22.960839",0,[],2022-05-29 23:42:07,[],市桥大北路433号,440113,广东省,[],广州市,[],0,东环,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广州新起点鑫汽车销售有限公司,"113.370234,22.960794",[],[],0,113.370234,22.960794,113.36474028198728,22.96338043274245,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '3.7'}",0,汽车销售;江淮货车销售;江淮货车销售,[],0,3413325901,025700,0,[],020,番禺区,[],[],020-62286683,B0HRMZHO45,[],[],[],0,[],2022-05-31 03:46:28,[],珠坑大街蔡二新村西侧约170米,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],江淮汽车,"113.369960,22.960054",[],[],0,113.36996,22.960054,113.36446668019646,22.9626410880365,25700,汽车销售,江淮货车销售,江淮货车销售
[],[],440000,[],"{'cost': [], 'rating': '4.7'}",0,汽车销售;东风特约销售;东风销售|汽车维修;东风特约维修;东风维修,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/7e35ac822378c835de6f82d68824a994'}]",0,3413325912,022200|032300,0,[],020,番禺区,[],[],020-22871688,B0FFJGEPP9,[],[],"113.370865,22.961582",0,[],2022-05-29 07:59:15,[],市桥大北路554-560号,440113,广东省,[],广州市,511400,0,东环,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],东风中心镇广州市淇锋4S店,"113.371458,22.960910",[],F49F013043_137817,0,113.371458,22.96091,113.3659627522428,22.96349489955117,22200,汽车销售,东风特约销售,东风销售
[],[],440000,[],"{'cost': [], 'rating': '4.3'}",0,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/310b1ccdb40af6689a8b05dbd6d18f7f'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9ee08354502360012ac85054bebdc2c2'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/68d90f25383a7c819a437fe851ae6212'}]",0,3413325912,020000|030000,1,[],020,番禺区,[],[],15202073758,B0FFKRBB9H,[],[],"113.370853,22.962306",0,[],2022-06-01 23:42:26,[],东环街道大北路580号,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],华晨金杯(番禺店),"113.370953,22.962313",[],[],0,113.370953,22.962313,113.36545827824848,22.96489790496716,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '3.4'}",0,汽车销售;汽车销售;汽车销售,[],0,3413324922,020000,0,[],020,番禺区,[],[],[],B0HK01JTQT,[],[],[],0,[],2022-05-28 17:01:40,[],市新路蔡二新村南侧约70米,440113,广东省,[],广州市,[],0,东环,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],番禺荣威直营店,"113.373671,22.957771",[],[],0,113.373671,22.957771,113.36817335040982,22.960354681548715,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '4.7'}",0,汽车销售;日产特约销售;东风日产销售|汽车维修;日产特约维修;东风日产维修,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4c950d7314068730b6303c5a762eb8bb'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7d2e227dfb46f136c0451aaa5e0f18fd'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/79d67332-4ef2-459e-8ce2-2277266e52af.jpg'}]",0,3413334000,020701|030802,0,[],020,番禺区,[],广州广裕,020-39995038;020-39995018;020-39995318,B0FFG6W4IK,[],[],"113.376048,22.952169",0,[],2022-06-01 23:21:28,[],市桥镇东环路126号,440113,广东省,[],广州市,511400,0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],东风日产广州广裕专营店,"113.376257,22.952698",[],F49F013043_226438;226437,0,113.376257,22.952698,113.37075686907828,22.95528105981427,20701,汽车销售,日产特约销售,东风日产销售
[],[],440000,[],"{'cost': [], 'rating': '4.1'}",0,汽车销售;汽车销售;汽车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/78ad11181870831250bf01005bc0b311'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/efcf677f3fc89df7d53e0347504e691f'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8ebbc505d788d9862018c8caffd4d3b4'}]",0,3413325912,020000,1,[],020,番禺区,[],[],020-84786243;020-84789513,B0GR6702S4,[],[],"113.370851,22.962465",0,[],2022-05-08 16:15:13,[],东环街大北路588、590、592、594号,440113,广东省,[],广州市,[],0,东环,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广州全通汽车甲马神行,"113.371062,22.962466",[],[],0,113.371062,22.962466,113.36556713292369,22.965050707843957,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '4.6'}",0,汽车销售;法拉利特约销售;玛莎拉蒂销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/eb70b424df4abb12e625be936e1afb41'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/75935f09c8c1e9377d6bec39eb1b7e34'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5192cf7b03b655724e048f1b5979e7f9'}]",0,3413325902,021501,0,[],020,番禺区,[],[],020-66217588,B0FFJ3TGPY,[],[],"113.371549,22.961189",0,[],2022-05-31 18:30:33,[],番禺大北路552号,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],玛莎拉蒂官方售后4S中心,"113.371540,22.960936",[],[],0,113.37154,22.960936,113.36604465040928,22.96352079071104,21501,汽车销售,法拉利特约销售,玛莎拉蒂销售
[],[],440000,[],"{'cost': [], 'rating': []}",0,汽车销售;汽车销售;汽车销售,[],0,3413324912,020000,0,[],020,番禺区,[],[],[],B0IB61EOM4,[],[],[],0,[],2022-06-02 01:34:16,[],岭头路与大北路辅路交叉口东120米,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],澳宝汽车,"113.371681,22.955247",[],[],0,113.371681,22.955247,113.36618586611908,22.957834056411063,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '4.8'}",0,汽车销售;东风特约销售;东风销售|汽车维修;汽车维修;汽车维修,[],0,3413325912,022200|030000,0,[],020,番禺区,[],[],15913138373;020-34808232;020-34808231;020-34808180,B00141J1ZI,[],[],"113.370786,22.962032",0,[],2022-06-01 23:19:14,[],大北路554-560号,440113,广东省,[],广州市,511400,0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广州市淇锋汽车贸易有限公司,"113.370989,22.961658",[],F49F013043_433866;137818,0,113.370989,22.961658,113.3654942782282,22.964243142089177,22200,汽车销售,东风特约销售,东风销售
[],[],440000,[],"{'cost': [], 'rating': '3.4'}",0,汽车销售;汽车销售;汽车销售,[],0,3413325902,020000,0,[],020,番禺区,[],[],[],B0FFK7J2EW,[],[],[],0,[],2022-06-01 03:16:28,[],西十七街与新村西一街交叉口西约180米,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],奥迪,"113.371270,22.960883",[],[],0,113.37127,22.960883,113.36577498439652,22.96346813592381,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '4.4'}",0,汽车销售;汽车销售;汽车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0f171c0d70f29e1dda9fb9e24d60ff94'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/eca062652b9829ca581136d8aff195fe'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/2683865d79a1828fe83fd4cfa3efeba3'}]",0,3413324910,020000,1,[],020,番禺区,[],[],13620432040,B0G299385D,[],[],[],0,[],2022-05-28 17:19:45,[],东环路186号,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],驴好车,"113.365856,22.956099",[],[],0,113.365856,22.956099,113.36036846234228,22.95869311807533,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '4.4'}",0,汽车销售;汽车销售;汽车销售,[],0,3413325912,020000,0,[],020,番禺区,[],[],020-39183941;15397088554,B0HRKDAQ99,[],[],"113.370864,22.963034",0,[],2022-05-27 00:30:19,[],大北路608-616号,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],东风雷神广州润涛4S店,"113.371480,22.962222",[],[],0,113.37148,22.962222,113.36598463606464,22.96480631132517,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '4.5'}",0,汽车销售;汽车销售;汽车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/33a310c33cff25c283d1c504d57bf2f6'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/02a6f48eef7147d5f25feb50c6d40904'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b5f69a2a0f2427af471fc0b0715a5656'}]",0,3413324922,020000,1,[],020,番禺区,[],[],18054276110,B0FFHZOYS6,[],[],"113.373746,22.957765",0,[],2022-05-31 04:33:41,[],东环街市新路5号101,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广州海仟汽车(番禺总店),"113.373724,22.957812",[],F49F013043_480618,0,113.373724,22.957812,113.36822628716958,22.9603956046222,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '3.6'}",0,汽车销售;汽车销售;汽车销售,[],0,3413324922,020000,0,[],020,番禺区,[],[],15813383535,B0FFLJ6WMS,[],[],[],0,[],2022-05-26 18:36:06,[],甘棠大道4号首层106号,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],名诚汽贸,"113.373596,22.956885",[],[],0,113.373596,22.956885,113.36809849644632,22.95946914457469,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '3.6'}",0,汽车销售;雷诺特约销售;雷诺销售,[],0,3413324910,020800,0,[],020,番禺区,[],[],[],B0H69XKPOQ,[],[],[],0,[],2022-05-09 18:12:00,[],东环路与白沙路交叉口西北80米,440113,广东省,[],广州市,[],0,东环,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],RENAULT,"113.364191,22.955432",[],[],0,113.364191,22.955432,113.35870589982127,22.958028706577544,20800,汽车销售,雷诺特约销售,雷诺销售
[],[],440000,[],"{'cost': [], 'rating': '3.9'}",0,汽车销售;汽车销售;汽车销售,[],0,3413325912,020000,0,[],020,番禺区,[],[],[],B0IDMDWYA3,[],[],[],0,[],2022-05-28 12:53:53,[],大北路588号,440113,广东省,[],广州市,[],0,东环,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],吉利远程广州恒悦展销一个中心,"113.370064,22.962004",[],[],0,113.370064,22.962004,113.36457041515344,22.96459012420656,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '3.9'}",0,汽车销售;汽车销售;汽车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/3f4682ea118fe348a831692a2f17c8f1'}]",0,3413324912,020000,0,[],020,番禺区,[],[],13928887505,B0FFIZ1EW3,[],[],[],0,[],2022-06-02 01:34:15,[],市新路22号之102-103,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广州信诺汽车销售服务有限公司,"113.370978,22.954706",[],[],0,113.370978,22.954706,113.36548376497956,22.95729412887182,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '4.6'}",0,汽车销售;汽车销售;汽车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/44f786bbb119292ab180ae8436cb5f05'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ced0a2d8dbc34243f138c401c0300371'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d170bebc29c508b375ccb647af391b15'}]",0,3413325902,020000,1,[],020,番禺区,[],[],020-39283100,B0FFF58WLL,[],[],"113.370615,22.961212",0,[],2022-06-01 01:49:05,[],东环街大北路552号,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],MOTI,"113.371672,22.960846",[],F49F013043_276366,0,113.371672,22.960846,113.36617649596032,22.96343067241563,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '4.4'}",0,汽车销售;汽车销售;汽车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/808e6f874dc924b3af82de32da091106'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/00fc4c70e515f2f9635bcc0b75d4369f'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/13f6c3e378ccabc488dc445c995d66aa'}]",0,3413325912,020000,0,[],020,番禺区,[],[],020-39021793;13902495369,B0FFGZGSII,[],[],"113.373241,22.962452",0,[],2022-05-27 05:01:04,[],东环街蔡二村工业区中心路6-8-10号,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],志富汽贸城,"113.372869,22.962167",[],F49F013043_430963,0,113.372869,22.962167,113.36737197845471,22.964749709762398,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': []}",0,汽车销售;汽车销售;汽车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4d881e1df6a9a3dfb553d6e9d130ec72'}]",0,3413324910,020000,0,[],020,番禺区,[],[],[],B0FFK75HE2,[],[],"113.364431,22.955283",0,[],2022-06-01 23:25:01,[],东环路198号首层,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],东风雷诺,"113.364439,22.955487",[],[],0,113.364439,22.955487,113.35895353431196,22.958083335142767,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '4.7'}",0,汽车销售;汽车销售;汽车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/3c88041f113ceff237265fd70858c62e'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/0ab43c9688c2cab481da51aea69d9727'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/d855f387-e229-4690-b92e-a46b16f90436.jpg'}]",0,3413335000,020000,0,[],020,番禺区,[],[],13202016161;020-39990510;13719214688,B0FFK431VR,[],[],"113.375225,22.959635",0,[],2022-05-31 19:11:13,[],市新路140号,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],名匠汽车,"113.375554,22.959511",[],[],0,113.375554,22.959511,113.37005414855273,22.962091884280564,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '4.8'}",0,汽车销售;汽车销售;汽车销售|汽车服务;汽车服务相关;汽车服务相关|汽车维修;汽车维修;汽车维修,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/71ae8c30dd389734b8ac336445220c5e'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/9a4fd3b6-8694-4a31-8375-448e9e2cc08b.jpg'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/6475306c-c0da-46fc-9577-439bbb79af2e.jpg'}]",0,3413325912,020000|010000|030000,1,[],020,番禺区,[],[],020-39998088,B0HAJU6RQ0,[],[],"113.374284,22.962509",0,[],2022-06-01 23:33:12,[],番禺大道北1027号(蔡二汽车城内),440113,广东省,[],广州市,[],0,东环,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],福特汽车广州美昌旗舰店,"113.373726,22.961758",[],[],0,113.373726,22.961758,113.36822801621813,22.964339913394458,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '2.7'}",0,汽车销售;汽车销售;汽车销售,[],0,3413325912,020000,0,[],020,番禺区,[],[],[],B0G0BNZ21H,[],[],[],0,[],2022-05-31 18:41:16,[],大北路广东欧亚特汽车销售服务有限公司,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],BYD(大北路店),"113.371069,22.963524",[],[],0,113.371069,22.963524,113.36557405225592,22.966108245953777,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '4.7'}",0,汽车销售;吉利特约销售;吉利销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/701392b1e81fbf609b700e5e42a7d3f0'}]",0,3413325912,022300,0,[],020,番禺区,[],[],[],B0FFGHCJAY,[],[],"113.370739,22.963122",0,[],2022-05-25 07:59:10,[],大北路608-616号,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],吉利汽车广州铭汽车番禺分公司,"113.371225,22.962547",[],[],0,113.371225,22.962547,113.36572992644572,22.965131477087457,22300,汽车销售,吉利特约销售,吉利销售
[],[],440000,[],"{'cost': [], 'rating': '4.4'}",0,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修,[],0,3413325912,020000|030000,0,[],020,番禺区,[],[],[],B0HUBUF1K8,[],[],"113.373906,22.962812",0,[],2022-06-01 23:21:09,[],番禺大道北1025号,440113,广东省,[],广州市,[],0,东环,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],江西五十铃广州瑞铃店,"113.373952,22.962862",[],[],0,113.373952,22.962862,113.36845368445132,22.96544318814622,20000,汽车销售,汽车销售,汽车销售
[],[],440000,[],"{'cost': [], 'rating': '4.3'}",0,汽车销售;吉利特约销售;吉利销售|汽车维修;汽车维修;汽车维修,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4ebf4d2ebf05545bc9cda8aa31e2c020'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7bdbaace5d1d58371582319f7a9b8ccc'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d4cd9e990c50263c835471c9a0e56fb1'}]",0,3413325912,022300|030000,0,[],020,番禺区,[],[],020-61967733,B0FFLJCKG8,[],[],[],0,[],2022-05-19 16:20:58,[],番禺大道北与新村西一街交叉路口往南约100米,440113,广东省,[],广州市,[],0,东环,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广州中粤吉利新能源维修站,"113.371951,22.963592",[],[],0,113.371951,22.963592,113.3664549716715,22.966175166188275,22300,汽车销售,吉利特约销售,吉利销售
[],[],440000,[],"{'cost': [], 'rating': '4.5'}",0,公司企业;公司;公司|汽车销售;汽车销售;汽车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/818c49c500f154b7f5c7b8a39efa7faf'}]",0,3413325802,170200|020000,0,[],020,番禺区,[],[],[],B0FFKZKT89,[],[],"113.362328,22.959763",0,[],2022-04-21 03:24:14,[],东环街东沙工业区4号,440113,广东省,[],广州市,[],0,东环,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广东亚欧特,"113.361900,22.959205",[],[],0,113.3619,22.959205,113.35641807319482,22.96180338512095,20000,汽车销售,汽车销售,汽车销售
