parent,distance,pcode,importance,biz_ext,recommend,type,photos,discount_num,gridcode,typecode,shopinfo,poiweight,citycode,adname,children,alias,tel,id,tag,event,entr_location,indoor_map,email,timestamp,website,address,adcode,pname,biz_type,cityname,postcode,match,business_area,indoor_data,childtype,exit_location,name,location,shopid,navi_poiid,groupbuy_num,longitude_gcj02,latitude_gcj02,longitude_wgs84,latitude_wgs84,typecode_single,大类,中类,小类
[],[],440000,[],"{'cost': [], 'rating': '3.8'}",0,摩托车服务;摩托车销售;摩托车销售,[],0,3413322601,040100,0,[],20,番禺区,[],[],[],B0FFLGYNHG,[],[],"113.330391,22.936185",0,[],2022-05-30 09:56:39,[],禺山西路383号,440113,广东省,[],广州市,[],0,沙头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],豪爵铃木摩托车(大邦车业大排店),"113.330394,22.936050",[],[],0,113.330394,22.93605,113.32497219488594,22.938713364204943,40100,摩托车服务,摩托车销售,摩托车销售
[],[],440000,[],"{'cost': [], 'rating': '4.6'}",0,摩托车服务;摩托车销售;摩托车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a9f4ae3c82cb8b19d3027f2e8b1d5450'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/3a075ff404b79641ae3765a217e8c177'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b4b224fb0a630ef6a2310ed229d0d33c'}]",0,3413322612,040100,1,[],20,番禺区,[],[],17665031010,B0HRSLTDPG,[],[],"113.335716,22.937101",0,[],2022-06-01 11:09:41,[],禺山西路246号,440113,广东省,[],广州市,[],0,沙头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广州番禺豪爵铃木精品店,"113.335680,22.937247",[],[],0,113.33568,22.937247,113.33024734413016,22.939899820507485,40100,摩托车服务,摩托车销售,摩托车销售
[],[],440000,[],"{'cost': [], 'rating': '3.8'}",0,摩托车服务;摩托车服务相关;摩托车服务相关,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/65b1dfaab62b772d10ed6fcb6d493551'}]",0,3413322611,040000,0,[],20,番禺区,[],[],[],B0FFGL1HEZ,[],[],[],0,[],2022-05-27 02:24:58,[],大板工业区二街3号之一,440113,广东省,[],广州市,[],0,沙头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],骑得利摩托车配件批发零售,"113.330013,22.937541",[],F49F013043_254310,0,113.330013,22.937541,113.3245918756771,22.940204460738286,40000,摩托车服务,摩托车服务相关,摩托车服务相关
[],[],440000,[],"{'cost': [], 'rating': '4.1'}",0,摩托车服务;摩托车维修;摩托车维修,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/7d60c6a72a006f14d18053f6a11429ff'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/bb19ccbff28bb8150adce48b37444ad3'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/53fa31e59c55d57da4fb8c6c08c40688'}]",0,3413322610,040200,1,[],20,番禺区,[],[],13928992778,B0HRG5A500,[],[],"113.326059,22.936838",0,[],2022-05-08 23:44:12,[],沙头街汀根村大板制造业街二街一横3号5栋101正盈创意园,440113,广东省,[],广州市,[],0,沙头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],番禺柴油机维修服务中心,"113.325535,22.936423",[],[],0,113.325535,22.936423,113.32012315386808,22.939095480419105,40200,摩托车服务,摩托车维修,摩托车维修
[],[],440000,[],"{'cost': [], 'rating': '4.4'}",0,摩托车服务;摩托车销售;摩托车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8c6b2169231cba073d1d84291fb6d4cb'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d05d039680eb86300eb4fc0f6361a5fe'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/0c75a728406ad00ca6ada0f2a3e4225b'}]",0,3413322710,040100,1,[],20,番禺区,[],[],020-84503593,B0H6KUD16M,[],[],"113.338818,22.937536",0,[],2022-06-01 15:28:51,[],沙头街禺山西路329号1座106,440113,广东省,[],广州市,[],0,沙头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],HondaWing(广州天骑),"113.338972,22.937354",[],[],0,113.338972,22.937354,113.33353273188412,22.94000060088003,40100,摩托车服务,摩托车销售,摩托车销售
[],[],440000,[],"{'cost': [], 'rating': '4.3'}",0,摩托车服务;摩托车销售;摩托车销售,[],0,3413322612,040100,0,[],20,番禺区,[],[],18899701387;13950808765,B0HKXCOMWD,[],[],[],0,[],2022-05-28 09:18:26,[],禺山西路244-4号,440113,广东省,[],广州市,[],0,沙头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广州摩品荟重机 (力刻)专卖店,"113.336764,22.937452",[],[],0,113.336764,22.937452,113.33132914452008,22.94010269217181,40100,摩托车服务,摩托车销售,摩托车销售
[],[],440000,[],"{'cost': [], 'rating': '3.8'}",0,摩托车服务;摩托车销售;摩托车销售,[],0,3413322710,040100,0,[],20,番禺区,[],[],[],B0IAPSNR2T,[],[],[],0,[],2022-05-27 05:06:41,[],沙头街愚山西路329号1座106,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],Vespa广州海伦堡展厅,"113.339178,22.937330",[],[],0,113.339178,22.93733,113.33373832370258,22.93997622745669,40100,摩托车服务,摩托车销售,摩托车销售
B0FFFPB18M,[],440000,[],"{'cost': [], 'rating': '4.4'}",0,摩托车服务;摩托车销售;摩托车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/83ae74a265bdf2e3bd9934a55d66cd61'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/abc8a328-e099-4e3d-adbd-a5da38ead92c.jpg'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/9b54004e-00d5-4f70-963f-fea0e11e4533.jpg'}]",0,3413322710,040100,0,[],20,番禺区,[],[],020-82281901,B0FFIXM93H,[],[],"113.339113,22.937496",0,[],2022-06-01 05:25:33,[],禺山西路329号海伦堡创意园1座110首层,440113,广东省,[],广州市,[],0,沙头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],印第安摩托车(广州店),"113.339144,22.937279",[],[],0,113.339144,22.937279,113.33370439475507,22.93992531230601,40100,摩托车服务,摩托车销售,摩托车销售
[],[],440000,[],"{'cost': [], 'rating': '4.5'}",0,摩托车服务;摩托车服务相关;摩托车服务相关,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1c1de52d6cec2688c65928033b71b923'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/e6c3f23932acd3f11349f7497a9fde6d'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/0edcd326-55cf-44bc-99e6-f77c60746539.jpg'}]",0,3413322710,040000,0,[],20,番禺区,[],[],[],B0FFL0610G,[],[],"113.339501,22.937617",0,[],2022-05-28 18:13:49,[],禺山西路与进村大街交叉口东80米,440113,广东省,[],广州市,[],0,沙头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],CFMOTO(禺山西路店),"113.339557,22.937426",[],[],0,113.339557,22.937426,113.33411656445853,22.940071482132566,40000,摩托车服务,摩托车服务相关,摩托车服务相关
[],[],440000,[],"{'cost': [], 'rating': '3.7'}",0,摩托车服务;摩托车销售;摩托车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/69ce4b1fee310e8ba014c48186322d57'}]",0,3413322710,040100,0,[],20,番禺区,[],[],[],B0GK27JSP0,[],[],[],0,[],2022-06-01 20:28:37,[],进村街海伦堡创意园,440113,广东省,[],广州市,[],0,沙头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],新大洲铃木(进村大街店),"113.339660,22.938059",[],[],0,113.33966,22.938059,113.33421931737554,22.94070402307829,40100,摩托车服务,摩托车销售,摩托车销售
[],[],440000,[],"{'cost': [], 'rating': '3.1'}",0,摩托车服务;摩托车销售;摩托车销售,[],0,3413322710,040100,0,[],20,番禺区,[],[],[],B0GKO9CV7M,[],[],[],0,[],2022-05-31 00:55:19,[],禺山西路与进村路北交叉口东80米,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],CFMOTO,"113.340313,22.936687",[],[],0,113.340313,22.936687,113.33487111768696,22.939331392768327,40100,摩托车服务,摩托车销售,摩托车销售
[],[],440000,[],"{'cost': [], 'rating': '3.8'}",0,摩托车服务;摩托车销售;摩托车销售,"[{'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/0d59f4a6-6c57-4a33-a5dc-aa1aa8465a48.jpg'}]",0,3413322710,040100,0,[],20,番禺区,[],[],[],B0HB1SGIBY,[],[],[],0,[],2022-05-31 03:58:06,[],禺山西路与进村路北交叉口东60米,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],光阳铁娘子(番禺店),"113.339933,22.936537",[],[],0,113.339933,22.936537,113.33449187932494,22.93918216012261,40100,摩托车服务,摩托车销售,摩托车销售
[],[],440000,[],"{'cost': [], 'rating': '4.3'}",0,摩托车服务;摩托车服务相关;摩托车服务相关,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/7b54dfda3b45b6703a71be8b1470a00d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b15ea27951222d66366d2b91bbb435db'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/473f123c4a83321b488e64eef2ad6c42'}]",0,3413322710,040000,0,[],20,番禺区,[],[],13924004411,B0G3OUAWS4,[],[],"113.339385,22.937588",0,[],2022-05-30 18:26:44,[],沙头街禺山西路329号海伦堡创意园1座111-112号,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广州三一机车(春风&光阳),"113.339575,22.937409",[],[],0,113.339575,22.937409,113.33413452989583,22.940054455884017,40000,摩托车服务,摩托车服务相关,摩托车服务相关
[],[],440000,[],"{'cost': [], 'rating': []}",0,摩托车服务;摩托车销售;摩托车销售,[],0,3413322522,040100,0,[],20,番禺区,[],[],[],B0H2CLUNGI,[],[],[],0,[],2022-05-29 11:38:26,[],横江村第一工业区一街14号102,440113,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],亚帝发(ADIVA)广州店,"113.322002,22.939028",[],[],0,113.322002,22.939028,113.31659723104146,22.94170609658637,40100,摩托车服务,摩托车销售,摩托车销售
[],[],440000,[],"{'cost': [], 'rating': '4.4'}",0,摩托车服务;摩托车服务相关;摩托车服务相关,[],0,3413322710,040000,0,[],20,番禺区,[],[],[],B0HKXDSPZ6,[],[],[],0,[],2022-05-30 19:14:08,[],后藤街与禺山西路交叉口西北40米,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],凯撒摩品穷困馆,"113.339234,22.937405",[],[],0,113.339234,22.937405,113.33379420731023,22.94005109153145,40000,摩托车服务,摩托车服务相关,摩托车服务相关
[],[],440000,[],"{'cost': [], 'rating': '3.8'}",0,摩托车服务;摩托车服务相关;摩托车服务相关,[],0,3413322710,040000,0,[],20,番禺区,[],[],[],B0HKUMSFSS,[],[],[],0,[],2022-06-01 11:37:41,[],沙头街村山村禺山西路238号24-25,440113,广东省,[],广州市,[],0,沙头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],精锐机车,"113.337910,22.937579",[],[],0,113.33791,22.937579,113.332472836349,22.940227488788164,40000,摩托车服务,摩托车服务相关,摩托车服务相关
[],[],440000,[],"{'cost': [], 'rating': '3.9'}",0,摩托车服务;摩托车销售;摩托车销售,[],0,3413322710,040100,0,[],20,番禺区,[],[],[],B0H2H1KLVY,[],[],[],0,[],2022-05-25 07:29:21,[],禺山西路329号1座111-112,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],春风摩托,"113.341415,22.938233",[],[],0,113.341415,22.938233,113.33597084357936,22.940874705487857,40100,摩托车服务,摩托车销售,摩托车销售
[],[],440000,[],"{'cost': [], 'rating': '4.8'}",0,摩托车服务;摩托车销售;摩托车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1ca9767b95adbbd20fd342732d3f26ea'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/eb657e9dddc909f07f53f68953a356e8'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/dcf41d9835fde702656d4a0d3ef6e293'}]",0,3413322711,040100,1,[],20,番禺区,[],Vespa(广州店)|Kawasaki摩托车(广州店),020-31061356,B0FFILTP6J,[],[],[],0,[],2022-05-31 17:46:54,[],禺山西路329号海伦堡创造性园4座1栋104-105,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],川崎(广州店),"113.341282,22.938721",[],F49F013043_440047,0,113.341282,22.938721,113.33583807163735,22.941362743732007,40100,摩托车服务,摩托车销售,摩托车销售
[],[],440000,[],"{'cost': [], 'rating': []}",0,摩托车服务;摩托车销售;摩托车销售,[],0,3413322710,040100,0,[],20,番禺区,[],[],[],B0HB1SGIC1,[],[],[],0,[],2022-05-31 02:59:36,[],禺山西路与进村大街交叉口东60米,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],Indian MOTORCYCLE,"113.339412,22.937433",[],[],0,113.339412,22.937433,113.33397185179324,22.940078748639632,40100,摩托车服务,摩托车销售,摩托车销售
[],[],440000,[],"{'cost': [], 'rating': []}",0,摩托车服务;摩托车服务相关;摩托车服务相关,[],0,3413322621,040000,0,[],20,番禺区,[],[],[],B0GRAD3KLN,[],[],[],0,[],2022-05-27 19:33:02,[],大板工业区二街与东桥大街交叉口东南240米,440113,广东省,[],广州市,[],0,沙头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],汀根村奇得利摩托车件部,"113.329359,22.940461",[],[],0,113.329359,22.940461,113.32393902096725,22.94312447273129,40000,摩托车服务,摩托车服务相关,摩托车服务相关
B0FFK822DN,[],440000,[],"{'cost': [], 'rating': '3.8'}",0,摩托车服务;摩托车服务相关;摩托车服务相关,[],0,3413322711,040000,0,[],20,番禺区,[],[],[],B0FFLHDH7N,[],[],"113.341763,22.93818",0,[],2022-05-31 14:04:31,[],禺山西路329号海伦堡创意园4座1栋108号宝马摩托车,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],宝马摩托车店,"113.341866,22.938070",[],[],0,113.341866,22.93807,113.33642097105948,22.940710945863323,40000,摩托车服务,摩托车服务相关,摩托车服务相关
[],[],440000,[],"{'cost': [], 'rating': '3.1'}",0,摩托车服务;摩托车销售;摩托车销售,[],0,3413322711,040100,0,[],20,番禺区,[],[],[],B0HB1ZFJSW,[],[],[],0,[],2022-05-18 00:09:38,[],禺山西路海伦堡创意园,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],Benelli(广州海豹店),"113.341697,22.937960",[],[],0,113.341697,22.93796,113.33625230927308,22.94060130263833,40100,摩托车服务,摩托车销售,摩托车销售
[],[],440000,[],"{'cost': [], 'rating': '3.8'}",0,摩托车服务;摩托车服务相关;摩托车服务相关,[],0,3413322710,040000,0,[],20,番禺区,[],[],[],B0HKCZ3USE,[],[],"113.339202,22.937547",0,[],2022-05-31 14:41:10,[],禺山西路329号1座109,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广州车骑特QJMOTOR专卖店,"113.339260,22.937318",[],[],0,113.33926,22.937318,113.333820161515,22.93996407994971,40000,摩托车服务,摩托车服务相关,摩托车服务相关
B0FFMH8IO0,[],440000,[],"{'cost': [], 'rating': '4.0'}",0,摩托车服务;摩托车销售;摩托车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/7d9912e022ea4ec47979a8124ac0fd71'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f393e2f3c4cec811bfde7f77f11e3940'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/0147f02a6b210d657b7c0b4470901618'}]",0,3413322720,040100,1,[],20,番禺区,[],[],13066342285,B0IGJRTAXM,[],[],[],0,[],2022-05-28 15:34:07,[],沙头街禺山西路228号9座3栋,440113,广东省,[],广州市,[],0,沙头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],广州烈丰游挺RA旗舰店,"113.341497,22.940367",[],[],0,113.341497,22.940367,113.3360525384426,22.94300765111624,40100,摩托车服务,摩托车销售,摩托车销售
[],[],440000,[],"{'cost': [], 'rating': '3.9'}",0,摩托车服务;摩托车销售;宝马摩托车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/34433257c983908a1838ebe2910aace4'}]",0,3413322711,040101,0,[],20,番禺区,[],[],[],B0FFHTRL0F,[],[],[],0,[],2022-05-17 21:54:13,[],禺山西路90附近,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],BMW Motorrad千里驹,"113.342330,22.938109",[],[],0,113.34233,22.938109,113.3368840621894,22.940749079188745,40101,摩托车服务,摩托车销售,宝马摩托车销售
[],[],440000,[],"{'cost': [], 'rating': '4.6'}",0,摩托车服务;摩托车销售;摩托车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/be3366900cbfa286c7fcbee5869a6775'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ae26fefccffa9b2125539902afdd6424'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/4906b451323e44f82df882f7d407a80c'}]",0,3413322721,040100,1,[],20,番禺区,[],[],18102759108,B0HA956MBQ,[],[],"113.342175,22.940814",0,[],2022-05-30 22:54:23,[],禺山西路228号海乐荟11栋,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],KTMR2R众悦摩托广州,"113.341781,22.940905",[],[],0,113.341781,22.940905,113.33633594566656,22.943544901353235,40100,摩托车服务,摩托车销售,摩托车销售
[],[],440000,[],"{'cost': [], 'rating': '3.9'}",0,摩托车服务;摩托车服务相关;摩托车服务相关,[],0,3413322710,040000,0,[],20,番禺区,[],[],18898377536,B0IDUZRI7L,[],[],"113.340484,22.937857",0,[],2022-06-01 04:50:16,[],禺山西路329号海伦堡2座115,440113,广东省,[],广州市,[],0,沙头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],Moto Match摩趣牵引工坊,"113.341214,22.938668",[],[],0,113.341214,22.938668,113.33577020877829,22.94130989137672,40000,摩托车服务,摩托车服务相关,摩托车服务相关
B0FFG9JCNP,[],440000,[],"{'cost': [], 'rating': '4.7'}",0,摩托车服务;摩托车销售;宝马摩托车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/131eb932b3fe6836c3a3608155a11bb3'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/2a5206ca01fdcd3f4434fc5bef0131f4'}]",0,3413322711,040101,1,[],20,番禺区,[],[],[],B0G1JC71R5,[],[],"113.34219,22.938559",0,[],2022-05-10 16:14:27,[],沙头街禺山西路329号4座1栋108,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],广州千里驹宝马摩托车4S店,"113.342316,22.938148",[],[],0,113.342316,22.938148,113.33687008685312,22.94078808830481,40101,摩托车服务,摩托车销售,宝马摩托车销售
B0FFK822DN,[],440000,[],"{'cost': [], 'rating': '3.6'}",0,摩托车服务;摩托车服务相关;摩托车服务相关,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9e4e7d3355d10c09cde0e1e1b8005ebe'}]",0,3413322711,040000,0,[],20,番禺区,[],[],[],B0HARR2Q3L,[],[],[],0,[],2022-05-30 11:10:13,[],禺山西路329号海伦堡创造性园4座1栋102室,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],广州本田,"113.342421,22.937356",[],[],0,113.342421,22.937356,113.33697493572026,22.93999623124542,40000,摩托车服务,摩托车服务相关,摩托车服务相关
B0FFMH8IO0,[],440000,[],"{'cost': [], 'rating': '4.3'}",0,摩托车服务;摩托车销售;摩托车销售,[],0,3413322720,040100,0,[],20,番禺区,[],[],020-39969288,B0FFMDXGRK,[],[],"113.341280,22.938997",0,[],2022-05-19 12:52:20,[],禺山西路228号,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],Triumph英伦凯旋摩托(广州店),"113.341181,22.939702",[],[],0,113.341181,22.939702,113.33573720370136,22.94234351438343,40100,摩托车服务,摩托车销售,摩托车销售
B0FFMH8IO0,[],440000,[],"{'cost': [], 'rating': '4.7'}",0,摩托车服务;摩托车销售;摩托车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ff7ba6af0edc2ee507622d56735a0d83'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/33b66424502b7fefa556b34e744b5fc7'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9a89c484e04b3a2f6adcf266cf6b1d22'}]",0,3413322720,040100,1,[],20,番禺区,[],[],13822289816;13925779955;13826209326,B0FFHYJGUN,[],[],"113.341056,22.939427",0,[],2022-05-28 17:46:03,[],沙头街禺山西路海乐荟广场9座1栋102-104,440113,广东省,[],广州市,[],0,沙头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],杜卡迪(广州番禺店),"113.341412,22.939630",[],[],0,113.341412,22.93963,113.33596775500511,22.94227111963831,40100,摩托车服务,摩托车销售,摩托车销售
[],[],440000,[],"{'cost': [], 'rating': '4.2'}",0,摩托车服务;摩托车维修;摩托车维修,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/3cc534e06cead74cc25b0d83bca7ed89'}]",0,3413320720,040200,0,[],20,番禺区,[],[],[],B0FFFSWUZ5,[],[],[],0,[],2022-05-30 06:24:58,[],沙湾镇南苑一街15号,440113,广东省,[],广州市,[],0,沙湾,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],远泉摩托车维修部,"113.341539,22.924388",[],F49F013043_239205,0,113.341539,22.924388,113.33609553629132,22.92703530815357,40200,摩托车服务,摩托车维修,摩托车维修
[],[],440000,[],"{'cost': [], 'rating': []}",0,摩托车服务;摩托车服务相关;摩托车服务相关,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b041b15e7e9d03440ec93308fa5257f1'}]",0,3413322710,040000,0,[],20,番禺区,[],[],[],B0ID7UAPBP,[],[],[],0,[],2022-05-29 20:13:12,[],禺山西路海伦堡文创园,440113,广东省,[],广州市,[],0,沙头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],三阳蒸汽机车(禺山西路店),"113.342218,22.937435",[],[],0,113.342218,22.937435,113.33677232625276,22.940075569289355,40000,摩托车服务,摩托车服务相关,摩托车服务相关
[],[],440000,[],"{'cost': [], 'rating': '3.9'}",0,摩托车服务;摩托车维修;摩托车维修,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4ad254181fed0b2a4d079c6748ce9f4e'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/044bb3f77f4a24fc22c7f6c212505cd4'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/be48e4b215079f4bb0004bec0bb86fd4'}]",0,3413320721,040200,1,[],20,番禺区,[],[],18024565044,B0FFFZQSEY,[],[],[],0,[],2022-05-30 00:25:32,[],沙湾镇福兴路六街2号,440113,广东省,[],广州市,[],0,沙湾,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],友营摩托车维修行,"113.341738,22.923859",[],F49F013043_218185,0,113.341738,22.923859,113.33629418222276,22.926506164163357,40200,摩托车服务,摩托车维修,摩托车维修
[],[],440000,[],"{'cost': [], 'rating': '3.6'}",0,购物服务;专卖店;自行车专卖店|摩托车服务;摩托车服务相关;摩托车服务相关,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/92ad911812c7cae3388749b2a70d96de'}]",0,3413320722,061208|040000,0,[],20,番禺区,[],[],[],B0HRGB7KJH,[],[],[],0,[],2022-05-27 08:55:10,[],沙湾镇龙岐村路口,440113,广东省,[],广州市,[],0,沙湾,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],旺达配件店,"113.347025,22.923528",[],F49F013043_218205,0,113.347025,22.923528,113.34157105668304,22.926165764020837,40000,摩托车服务,摩托车服务相关,摩托车服务相关
[],[],440000,[],"{'cost': [], 'rating': []}",0,摩托车服务;摩托车销售;摩托车销售,"[{'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/8ed2ecfb-8548-4200-a70d-e76ad2100a29.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/0fdfe9b950cbd5d686b73f838bd561f7'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/65a99f972f7033ed3c99b485c4e3f9b2'}]",0,3413322711,040100,0,[],20,番禺区,[],[],[],B0FFM5D160,[],[],"113.342261,22.938303",0,[],2022-06-01 22:25:57,[],禺山西路225号,440113,广东省,[],广州市,[],0,沙头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广州波普名驹摩托车贸易有限公司,"113.341694,22.938854",[],[],0,113.341694,22.938854,113.33624925469644,22.941494929831222,40100,摩托车服务,摩托车销售,摩托车销售
[],[],440000,[],"{'cost': [], 'rating': '3.9'}",0,摩托车服务;摩托车服务相关;摩托车服务相关,[],0,3413322710,040000,0,[],20,番禺区,[],[],[],B0HK9H28AJ,[],[],[],0,[],2022-05-27 11:03:11,[],禺山西路海伦堡文创园,440113,广东省,[],广州市,[],0,市桥,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],中豪豹-佰丈利M otoR ock铁娘子乐骑体验中心(番禺店),"113.339484,22.936734",[],[],0,113.339484,22.936734,113.33404375609236,22.93937991035835,40000,摩托车服务,摩托车服务相关,摩托车服务相关
[],[],440000,[],"{'cost': [], 'rating': []}",0,摩托车服务;摩托车维修;摩托车维修,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/58990ba72f606c7814ad939682095bf4'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8fe8fec7bb044bc1abe50e51b7013805'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/efa49812a8584e72a26014f23fbaa1b1'}]",0,3413320720,040200,0,[],20,番禺区,[],[],[],B0FFFZQS5E,[],[],[],0,[],2022-05-30 00:25:15,[],沙湾镇沙渡路渡头联队市场16号铺,440113,广东省,[],广州市,[],0,沙湾,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],鲁宾摩托车维修店,"113.341444,22.923352",[],F49F013043_259794,0,113.341444,22.923352,113.33600079257508,22.925999916781777,40200,摩托车服务,摩托车维修,摩托车维修
