parent,distance,pcode,importance,biz_ext,recommend,type,photos,discount_num,gridcode,typecode,shopinfo,poiweight,citycode,adname,children,alias,tel,id,tag,event,entr_location,indoor_map,email,timestamp,website,address,adcode,pname,biz_type,cityname,postcode,match,business_area,indoor_data,childtype,exit_location,name,location,shopid,navi_poiid,groupbuy_num,longitude_gcj02,latitude_gcj02,longitude_wgs84,latitude_wgs84,typecode_single,大类,中类,小类
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413233400,180200,2,[],20,南沙区,[],[],[],B0FFGQ7J3O,[],[],[],0,[],2022-05-31 13:05:11,[],南沙区,440115,广东省,[],广州市,[],0,鱼窝头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],鱼窝头收费站(S73南沙港快速入口北向),"113.426140,22.860681",[],[],0,113.42614,22.860681,113.4206503254421,22.86330075777001,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413233400,180200,2,[],20,南沙区,[],[],[],B0FFGQAQVQ,[],[],[],0,[],2022-05-31 07:58:12,[],南沙区,440115,广东省,[],广州市,[],0,鱼窝头,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],鱼窝头收费站(S73南沙港快速出口黄阁方向),"113.425820,22.860024",[],[],0,113.42582,22.860024,113.4203299556866,22.86264367356845,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413246312,180200,2,[],20,番禺区,[],[],[],BZ7NP900ED,[],[],[],0,[],2022-05-11 11:21:44,[],番禺区,440113,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],海鸥岛连接线(S6广龙高速出口),"113.545820,22.886000",[],[],0,113.54582,22.886,113.5406774785977,22.888906892150096,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413246302,180200,2,[],20,番禺区,[],[],[],BZ7NP900EE,[],[],[],0,[],2022-05-29 19:25:57,[],番禺区,440113,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],海鸥岛收费站(S6广龙高速入口),"113.546925,22.886108",[],[],0,113.546925,22.886108,113.54178542222353,22.889017250125853,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413333710,180200,2,[],20,番禺区,[],[],[],B0FFH6K8WJ,[],[],[],0,[],2022-05-28 10:54:13,[],番禺区,440113,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],石碁连接线(G0425广澳高速入口),"113.465555,22.945993",[],[],0,113.465555,22.945993,113.46014571480173,22.94865118485306,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413333710,180200,2,[],20,番禺区,[],[],[],B0FFH6KCHM,[],[],[],0,[],2022-05-26 23:31:53,[],番禺区,440113,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],石碁收费站(G0425广澳高速出口),"113.465847,22.946853",[],[],0,113.465847,22.946853,113.46043851828766,22.949511561613143,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413433722,180200,2,[],20,番禺区,[],[],[],B0FFGQ8HZS,[],[],[],0,[],2022-05-28 13:31:07,[],番禺区,440113,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],山房收费站(G0425广澳高速出口),"113.473220,23.030984",[],[],0,113.47322,23.030984,113.4678284046489,23.03362578996734,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413433722,180200,2,[],20,番禺区,[],[],[],B0FFGQ9JVT,[],[],[],0,[],2022-05-30 12:19:11,[],番禺区,440113,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],草堂收费站(G0425广澳高速入口),"113.472347,23.032011",[],[],0,113.472347,23.032011,113.46695258620782,23.034649976984,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;服务区;高速服务区,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e2f66e7ec1be7aa5d02503ac02e20a50'}, {'title': '外景图', 'url': 'http://store.is.autonavi.com/showpic/d4f0c28536df9138163a1e3260fdf341'}]",0,3413338612,180300,2,[],20,番禺区,[],[],[],B00140UDY8,[],[],"113.459986,22.985442",0,[],2022-06-01 20:18:23,[],番禺区,440113,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],官桥服务区,"113.458891,22.988612",[],[],0,113.458891,22.988612,113.45345991069,22.991235607347644,180300,道路附属设施,服务区,高速服务区
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413332302,180200,2,[],20,番禺区,[],[],[],B0FFH6K907,[],[],[],0,[],2022-04-19 02:24:21,[],番禺区,440113,广东省,[],广州市,[],0,石碁,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],亚运城收费站(S73南沙港快速出口),"113.424257,22.934560",[],[],0,113.424257,22.93456,113.41875993777214,22.937147659358576,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413332302,180200,2,[],20,番禺区,[],[],[],B0FFH6KCCT,[],[],[],0,[],2022-04-22 21:10:01,[],亚运城收费站(亚运大道南),440113,广东省,[],广州市,[],0,石碁,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],亚运城收费站(S73南沙港快速入口),"113.424051,22.934707",[],[],0,113.424051,22.934707,113.4185536794877,22.9372943946032,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413434510,180200,2,[],20,番禺区,[],[],[],B0FFH2Q0RL,[],[],[],0,[],2022-05-28 10:27:31,[],番禺区,440113,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],兴业收费站(S8111新化快速路入口南向),"113.440793,23.036648",[],[],0,113.440793,23.036648,113.43531561488078,23.039214063465863,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413434510,180200,2,[],20,番禺区,[],[],[],B0FFH2Q0SN,[],[],[],0,[],2022-04-21 10:50:30,[],番禺区,440113,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],兴业收费站(S8111新化快速路出口化龙方向),"113.441315,23.036926",[],[],0,113.441315,23.036926,113.43583864501102,23.039492833535,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;服务区;高速加油站服务区,[],0,3413338611,180301,2,[],20,番禺区,[],[],[],B00140UDY9,[],[],"113.456149,22.990929",0,[],2022-06-01 16:13:56,[],番禺区,440113,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],官桥咨询服务区,"113.456926,22.987055",[],[],0,113.456926,22.987055,113.45148972470054,22.989674731786632,180301,道路附属设施,服务区,高速加油站服务区
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;警示信息;违章停车,[],0,3413332510,180104,2,[],20,番禺区,[],[],[],B0FFK2OPHU,[],[],[],0,[],2022-05-30 18:47:44,[],番禺区,440113,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],亚运大道,"113.441029,22.938180",[],[],0,113.441029,22.93818,113.43555878685171,22.940788809689803,180104,道路附属设施,警示信息,违章停车
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;警示信息;违章停车,[],0,3413334422,180104,2,[],20,番禺区,[],[],[],B0FFK2NESR,[],[],[],0,[],2022-05-27 07:04:56,[],番禺区,440113,广东省,[],广州市,[],0,石碁,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],龙涌东路,"113.434434,22.955658",[],[],0,113.434434,22.955658,113.4289503521113,22.95824902914575,180104,道路附属设施,警示信息,违章停车
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413426010,180200,2,[],20,荔湾区,[],[],[],B0FFGQ8TF1,[],[],[],0,[],2022-05-31 13:16:49,[],荔湾区,440103,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],收费站(S39东新高速出口),"113.253662,23.054006",[],[],0,113.253662,23.054006,113.24834236961068,23.056717698252815,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413426001,180200,2,[],20,荔湾区,[],[],[],B0FFGQ5EC6,[],[],[],0,[],2022-04-15 12:24:09,[],荔湾区,440103,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],收费站(S39东新高速出口),"113.257790,23.052677",[],[],0,113.25779,23.052677,113.25246909864455,23.055388338779743,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413426021,180200,2,[],20,荔湾区,[],[],[],B0FFGCH3CE,[],[],[],0,[],2022-06-01 10:54:17,[],荔湾区,440103,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],东沙收费站(S39东新高速入口南向),"113.255247,23.056442",[],[],0,113.255247,23.056442,113.24992676448132,23.059152377113563,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413426011,180200,2,[],20,荔湾区,[],[],[],B0FFGQ9YNK,[],[],[],0,[],2022-05-30 09:32:03,[],荔湾区,440103,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],收费站(S81广州环城高速出口),"113.256634,23.053858",[],[],0,113.256634,23.053858,113.25131346849192,23.056569158326308,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413426021,180200,2,[],20,荔湾区,[],[],[],B0FFGQ4ZH2,[],[],[],0,[],2022-05-30 21:24:32,[],荔湾区,440103,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],东沙收费站(S39东新高速出口西北向),"113.255697,23.056357",[],[],0,113.255697,23.056357,113.25037662642455,23.059067316557627,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413426010,180200,2,[],20,荔湾区,[],[],[],B0FFGQA6KP,[],[],[],0,[],2022-05-28 02:05:27,[],荔湾区,440103,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],收费站(S81广州环城高速出口),"113.251700,23.052880",[],[],0,113.2517,23.05288,113.24638085384616,23.05559239461489,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413528122,180200,2,[],20,白云区,[],[],[],B0FFGQAWAM,[],[],[],0,[],2022-05-31 09:55:05,[],白云区,440111,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广园收费站(S15沈海高速广州支线入口东向),"113.273612,23.158289",[],[],0,113.273612,23.158289,113.26827270259292,23.16094757392568,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413518511,180200,2,[],20,白云区,[],[],[],B0FFGQ6W3Q,[],[],[],0,[],2022-04-16 01:56:59,[],创辉路浔峰花苑-北区西北侧约70米,440111,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],收费站(S15广佛高速入口),"113.195602,23.153512",[],[],0,113.195602,23.153512,113.1902284246842,23.15613246154429,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413415820,180200,2,[],20,荔湾区,[],[],[],B0FFGQ538P,[],[],[],0,[],2022-04-22 14:25:32,[],荔湾区,440103,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],南丫收费站(S43广珠西线高速出口环城高速方向),"113.227564,23.048618",[],[],0,113.227564,23.048618,113.22223776691816,23.051323044829086,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413518511,180200,2,[],20,白云区,[],[],[],B0FFGQ6J3G,[],[],[],0,[],2022-05-28 23:21:22,[],白云区,440111,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],沙贝收费站(S15广佛高速出口),"113.194773,23.154628",[],[],0,113.194773,23.154628,113.18939796536368,23.15724662942318,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413416800,180200,2,[],20,荔湾区,[],[],[],B0FFGQ81HG,[],[],[],0,[],2022-05-27 02:13:45,[],荔湾区,440103,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广珠西线南丫收费站(S43广珠西线高速出口),"113.226889,23.051734",[],[],0,113.226889,23.051734,113.2215620344458,23.054437150758,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413416800,180200,2,[],20,荔湾区,[],[],[],B0FFGQ6QKH,[],[],[],0,[],2022-05-28 07:35:58,[],荔湾区,440103,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广珠西线南丫收费站(S43广珠西线高速入口),"113.226726,23.051622",[],[],0,113.226726,23.051622,113.22139891293529,23.0543250612226,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413528021,180200,2,[],20,越秀区,[],[],[],BZ7QP702PW,[],[],[],0,[],2022-05-29 19:24:25,[],越秀区,440104,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],三元里收费站(内环路出口),"113.257581,23.157342",[],[],0,113.257581,23.157342,113.25225317063276,23.160010379468652,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413415820,180200,2,[],20,荔湾区,[],[],[],B0FFGQ8SBW,[],[],[],0,[],2022-05-29 01:40:54,[],荔湾区,440103,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],南丫收费站(S43广珠西线高速入口南向),"113.227013,23.048690",[],[],0,113.227013,23.04869,113.22168633552084,23.05139455832237,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;服务区;高速服务区,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/95009ea19096500e886b9e011f61e4bd'}]",0,3413518512,180300,2,[],20,白云区,[],[],[],B0FFGCHDV0,[],[],"113.196902,23.155608",0,[],2022-06-01 12:00:02,[],白云区,440111,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],沙贝北免费区,"113.196660,23.156220",[],[],0,113.19666,23.15622,113.19128799040809,23.15884117511137,180300,道路附属设施,服务区,高速服务区
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413528021,180200,2,[],20,白云区,[],[],[],B0FFGQ6H44,[],[],[],0,[],2022-06-01 13:38:36,[],白云区,440111,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],三元里收费站(S15沈海高速广州支线入口),"113.257070,23.158044",[],[],0,113.25707,23.158044,113.251742324395,23.160712253449645,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413529001,180200,2,[],20,越秀区,[],[],[],B0FFGQ5DG6,[],[],[],0,[],2022-05-28 08:03:25,[],越秀区,440104,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],三元里收费站(S41机场高速出口),"113.256076,23.158451",[],[],0,113.256076,23.158451,113.25074865828236,23.161119351367404,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413528021,180200,2,[],20,越秀区,[],[],[],B0FFGQ5Y9N,[],[],[],0,[],2022-05-28 13:11:18,[],越秀区,440104,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],三元里收费站(广园西路出口),"113.256142,23.158293",[],[],0,113.256142,23.158293,113.25081464611864,23.16096139667334,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;服务区;高速服务区,[],0,3413518511,180300,2,[],20,白云区,[],[],[],B0FFHFDYE5,[],[],"113.193804,23.152678",0,[],2022-06-01 16:03:57,[],白云区,440111,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],沙贝南服务区,"113.19472,23.153075",[],[],0,113.19472,23.153075,113.1893449811701,23.1556941442216,180300,道路附属设施,服务区,高速服务区
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;警示信息;违章停车,[],0,3413527601,180104,2,[],20,天河区,[],[],[],B0FFK2PYPO,[],[],[],0,[],2022-05-29 20:09:22,[],天河区,440106,广东省,[],广州市,[],0,林和村,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],林乐直街,"113.330353,23.142458",[],[],0,113.330353,23.142458,113.3249173035934,23.145034127050568,180104,道路附属设施,警示信息,违章停车
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;警示信息;违章停车,[],0,3413526621,180104,2,[],20,天河区,[],[],[],B0FFK2NAWD,[],[],[],0,[],2022-03-16 02:30:49,[],天河区,440106,广东省,[],广州市,[],0,林和,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],信成北街,"113.331949,23.140262",[],[],0,113.331949,23.140262,113.326510180132,23.142835955486724,180104,道路附属设施,警示信息,违章停车
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;警示信息;违章停车,[],0,3413527700,180104,2,[],20,天河区,[],[],[],B0FFK2PWOR,[],[],[],0,[],2022-05-30 02:02:50,[],天河区,440106,广东省,[],广州市,[],0,五山,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],天景街,"113.338503,23.142579",[],[],0,113.338503,23.142579,113.3330507442314,23.14513966237165,180104,道路附属设施,警示信息,违章停车
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413625120,180200,2,[],20,白云区,[],[],[],B0FFGQ7AVI,[],[],[],0,[],2022-05-29 19:37:55,[],白云区,440111,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],黄石北收费站(S41机场高速出口黄石方向),"113.263612,23.214448",[],[],0,113.263612,23.214448,113.25827718655576,23.21709285662151,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413625110,180200,2,[],20,白云区,[],[],[],B0FFGQAWN1,[],[],[],0,[],2022-04-17 14:30:22,[],白云区,440111,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],黄石北收费站(S41机场高速入口S41方向),"113.264095,23.213293",[],[],0,113.264095,23.213293,113.25875995136758,23.215938004814717,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413628012,180200,2,[],20,白云区,[],[],[],B0FFGQ9ZJW,[],[],[],0,[],2022-04-18 19:51:48,[],白云区,440111,广东省,[],广州市,[],0,均禾,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],收费站(S8华南快速入口),"113.261664,23.238763",[],[],0,113.261664,23.238763,113.25632872005752,23.241400557730323,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413628012,180200,2,[],20,白云区,[],[],[],B0FFGQATSR,[],[],[],0,[],2022-05-27 23:21:19,[],白云区,440111,广东省,[],广州市,[],0,均禾,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],收费站(S8华南快速出口),"113.262140,23.238707",[],[],0,113.26214,23.238707,113.25680445119988,23.241344359047968,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413628012,180200,2,[],20,白云区,[],[],[],B0FFGQ6FIC,[],[],[],0,[],2022-05-30 23:56:31,[],白云区,440111,广东省,[],广州市,[],0,均禾,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],收费站(S41机场高速入口),"113.261445,23.238863",[],[],0,113.261445,23.238863,113.25610983579917,23.241500621915847,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413627112,180200,2,[],20,白云区,[],[],[],B0FFGQ9S2E,[],[],[],0,[],2022-05-31 07:19:27,[],尹边联兴路与尹边联兴一横路交叉口南100米,440111,广东省,[],广州市,[],0,嘉禾,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],嘉禾联边收费站(S8华南快速入口西北向),"113.271795,23.230258",[],[],0,113.271795,23.230258,113.2664526315082,23.232891991139557,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413627112,180200,2,[],20,白云区,[],[],[],B0FFGQA5M7,[],[],[],0,[],2022-05-29 12:59:45,[],白云区,440111,广东省,[],广州市,[],0,嘉禾,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],嘉禾联边收费站(S8华南快速出口广州城区方向),"113.271673,23.229863",[],[],0,113.271673,23.229863,113.26633077308536,23.23249722257937,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413627210,180200,2,[],20,白云区,[],[],[],B0FFGQB6QN,[],[],[],0,[],2022-04-18 08:05:48,[],白云区,440111,广东省,[],广州市,[],0,嘉禾,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],收费站(S8华南快速出口嘉禾方向),"113.275257,23.229286",[],[],0,113.275257,23.229286,113.26991121368911,23.231917306685094,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413623120,180200,2,[],20,白云区,[],[],[],B0FFGQ7FE2,[],[],[],0,[],2022-04-21 05:03:54,[],白云区,440111,广东省,[],广州市,[],0,新市,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],黄石南收费站(S41机场高速出口黄石方向),"113.263698,23.198451",[],[],0,113.263698,23.198451,113.25836420808608,23.201101485108083,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413623120,180200,2,[],20,白云区,[],[],[],B0FFGQ91K2,[],[],[],0,[],2022-05-27 05:31:34,[],白云区,440111,广东省,[],广州市,[],0,新市,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],黄石南收费站(S41机场高速入口黄石南方向),"113.263299,23.198559",[],[],0,113.263299,23.198559,113.25796545386277,23.201209651593548,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413627210,180200,2,[],20,白云区,[],[],[],B0FFGQ6O9E,[],[],[],0,[],2022-05-29 07:05:47,[],白云区,440111,广东省,[],广州市,[],0,嘉禾,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],收费站(S8华南快速入口华南快速干线方向),"113.275256,23.229087",[],[],0,113.275256,23.229087,113.2699102281778,23.231718374651685,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413628022,180200,2,[],20,白云区,[],[],[],B0FFGQALGO,[],[],[],0,[],2022-05-06 22:09:32,[],白云区,440111,广东省,[],广州市,[],0,均禾,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],平沙连接线(S41机场高速入口),"113.260235,23.240506",[],[],0,113.260235,23.240506,113.2549003681609,23.24314358709498,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413628022,180200,2,[],20,白云区,[],[],[],B0FFGQ6JKK,[],[],[],0,[],2022-05-28 20:19:08,[],白云区,440111,广东省,[],广州市,[],0,均禾,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],平沙收费站(S41机场高速出口),"113.260724,23.241383",[],[],0,113.260724,23.241383,113.25538905606656,23.24402010305784,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413626321,180200,2,[],20,白云区,[],[],[],B0FFGQ9E01,[],[],[],0,[],2022-05-27 03:12:36,[],白云区,440111,广东省,[],广州市,[],0,白云大道,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],永泰彭边收费站(S8华南快速入口西向),"113.292075,23.224539",[],[],0,113.292075,23.224539,113.28670702387504,23.22715192243073,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413626321,180200,2,[],20,白云区,[],[],[],B0FFGQ4VPR,[],[],[],0,[],2022-06-01 10:49:20,[],白云区,440111,广东省,[],广州市,[],0,白云大道,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],永泰彭边收费站(S8华南快速出口永泰方向),"113.292063,23.223837",[],[],0,113.292063,23.223837,113.28669509036663,23.226450178895785,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413621022,180200,2,[],20,白云区,[],[],[],B0FFGQAHXU,[],[],[],0,[],2022-06-01 13:51:56,[],白云区,440111,广东省,[],广州市,[],0,新市,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],新市收费站(S41机场高速入口北向),"113.260230,23.182167",[],[],0,113.26023,23.182167,113.25489929659209,23.18482503882383,180200,道路附属设施,收费站,收费站
